year,month,day,경락일,도매시장,품목,세부품목,거래단량,거래량,규격,등급,가격
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,3,kg,특,5000
2016,6,15,20160615,구미도매시장,복분자,복분자(일반),1.0,15,kg,특,4700
2016,6,15,20160615,대구북부도매,복분자,복분자(일반),1.0,27,kg,특,7000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,18000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,18000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,20000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,11,kg,특,20000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,11,kg,특,20000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,6100
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,25,kg,보통,6100
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,6200
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,30,kg,보통,6000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),4.0,4,kg,보통,18700
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,6000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),4.0,2,kg,보통,18800
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,12,kg,보통,4500
2016,6,15,20160615,부산반여도매,복분자,복분자(일반),1.0,5,kg,특,8000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,6100
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,4500
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),2.0,9,kg,특,11000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,60,kg,보통,5500
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,5600
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,5200
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,50,kg,보통,4100
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,69,kg,보통,4100
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,5500
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,5500
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,4200
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,3600
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,보통,6200
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,5,kg,보통,3000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,보통,6200
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),4.0,4,kg,특,20000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,30,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),0.5,230,kg,특,4100
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,3600
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,24,kg,특,2400
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,40,kg,특,2000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,5000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,3000
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,15,kg,특,3300
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),0.5,20,kg,특,3300
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),1.0,8,kg,특,2500
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),0.5,4,kg,특,4200
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),1.0,30,kg,특,4600
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,3000
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,3000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,3000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5300
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,2900
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,2900
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,2800
2016,6,15,20160615,창원내서도매시장,복분자,복분자(일반),0.5,20,kg,특,2800
2016,6,15,20160615,구미도매시장,복분자,복분자(일반),1.0,12,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,25,kg,특,5200
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,20,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,25,kg,특,4000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,25,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,20,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,특,5000
2016,6,15,20160615,부산엄궁도매,복분자,복분자(일반),1.0,10,kg,특,5300
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,35,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,60,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,4500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,60,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,5000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,4500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,62,kg,특,2500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,60,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,63,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,40,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,63,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,17,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,62,kg,특,2500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),0.5,60,kg,특,3000
2016,6,15,20160615,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,15,20160615,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,35,kg,특,3500
2016,6,15,20160615,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,4500
2016,6,15,20160615,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4100
2016,6,15,20160615,안산도매시장,복분자,복분자(일반),1.0,30,kg,특,4200
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,70,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,60,kg,특,3500
2016,6,15,20160615,구리도매시장,복분자,복분자(일반),1.0,35,kg,특,7000
2016,6,15,20160615,구리도매시장,복분자,복분자(일반),1.0,7,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,10,kg,특,4500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,35,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,60,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,10,kg,특,4500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,3000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,65,kg,특,5000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,35,kg,특,3500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,50,kg,특,4500
2016,6,15,20160615,서울가락도매,복분자,복분자(일반),1.0,40,kg,특,4000
2016,6,15,20160615,구리도매시장,복분자,복분자(일반),1.0,45,kg,특,8000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,25,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,25,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,25,kg,특,4000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,25,kg,4등,22000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,25,kg,4등,22000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),2.0,25,kg,특,22000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),2.0,25,kg,특,22000
2016,6,15,20160615,대구북부도매,복분자,복분자(일반),0.5,353,kg,특,5000
2016,6,15,20160615,대구북부도매,복분자,복분자(일반),0.5,21,kg,특,3000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),2.0,4,kg,특,10000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,20,kg,특,23000
2016,6,15,20160615,안동도매시장,복분자,복분자(일반),1.0,10,kg,없음,8500
2016,6,15,20160615,광주서부도매,복분자,복분자(일반),5.0,300,kg,특,18200
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,22,kg,특,8800
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,4,kg,특,9300
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,3,kg,특,6000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,82,kg,특,7800
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,58,kg,특,9100
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,30,kg,특,10500
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,34,kg,특,8400
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,23000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,5,kg,특,23000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),4.0,10,kg,특,23000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,1,kg,특,10000
2016,6,15,20160615,광주서부도매,복분자,복분자(일반),1.0,4,kg,특,6000
2016,6,15,20160615,광주서부도매,복분자,복분자(일반),1.0,60,kg,특,6000
2016,6,15,20160615,전주도매시장,복분자,복분자(일반),2.0,2,kg,특,6000
2016,6,15,20160615,충주도매시장,복분자,복분자(일반),2.0,5,kg,특,8800
2016,6,15,20160615,청주도매시장,복분자,복분자(일반),2.0,8,kg,특,9000
2016,6,15,20160615,대전노은도매,복분자,복분자(일반),1.0,9,kg,특,8000
2016,6,15,20160615,대전노은도매,복분자,복분자(일반),2.0,29,kg,특,16000
2016,6,15,20160615,대전노은도매,복분자,복분자(일반),2.0,19,kg,특,18000
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,5500
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,20,kg,특,5500
2016,6,15,20160615,진주도매시장,복분자,복분자(일반),4.0,8,kg,특,34000
2016,6,15,20160615,대전노은도매,복분자,복분자(일반),2.0,9,kg,특,11200
2016,6,15,20160615,인천구월도매,복분자,복분자(일반),1.0,30,kg,특,5500
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),2.0,9,kg,특,8000
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),4.0,9,kg,특,30500
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,15,20160615,안양도매시장,복분자,복분자(일반),4.0,10,kg,특,30000
2016,6,15,20160615,진주도매시장,복분자,복분자(일반),1.0,46,kg,특,7600
2016,6,15,20160615,진주도매시장,복분자,복분자(일반),1.0,40,kg,특,5500
2016,6,15,20160615,진주도매시장,복분자,복분자(일반),1.0,5,kg,특,7000
2016,6,15,20160615,진주도매시장,복분자,복분자(일반),2.0,18,kg,특,9600
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,15,kg,특,6200
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,27,kg,특,5900
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,15,kg,특,4100
2016,6,15,20160615,창원팔용도매시장,복분자,복분자(일반),1.0,10,kg,특,6500
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),2.0,36,kg,없음,5000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,40,kg,특,13600
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,19,kg,특,11200
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,41,kg,특,7100
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,8,kg,특,10000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,20,kg,특,12500
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,13,kg,특,7000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),1.0,13,kg,특,6000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,15,kg,특,11000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,15,kg,특,11200
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,15,kg,특,11000
2016,6,15,20160615,대전오정도매,복분자,복분자(일반),2.0,45,kg,특,12000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),2.0,14,kg,없음,6000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,3500
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,15,kg,없음,4000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,15,kg,없음,4000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,3500
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,20,kg,없음,4000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,10,kg,없음,3500
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,20,kg,없음,3000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,25,kg,없음,3000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,20,kg,없음,4000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),1.0,20,kg,없음,5000
2016,6,15,20160615,울산도매시장,복분자,복분자(일반),4.0,3,kg,없음,25000
